store,websites,attribute_set,type,category_ids,sku,has_options,name,meta_title,meta_description,image,small_image,thumbnail,url_key,url_path,page_layout,options_container,image_label,small_image_label,thumbnail_label,country_of_manufacture,msrp_enabled,msrp_display_actual_price_type,gift_message_available,price,special_price,weight,msrp,status,is_recurring,visibility,tax_class_id,description,short_description,meta_keyword,custom_layout_update,special_from_date,special_to_date,news_from_date,news_to_date,custom_design_from,custom_design_to,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,low_stock_date,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,stock_status_changed_automatically,use_config_enable_qty_increments,product_name,store_id,product_type_id,product_status_changed,product_changed_websites,custom_design,size,website,_media_image,_media_lable,_media_position,_media_is_disabled,color
Với hơn 30 bài viết trong Here We Go - Cứ Mơ Và Cứ Đi, chắc chắn rằng khi bạn đọc mở cuốn sách ra, nó sẽ đủ hấp dẫn và tuyệt vời để cho đến khi gấp sách lại, bạn sẽ sẽ muốn buông hết những âu lo muộn phiền, và mạnh dạn xách ba lô lên.",a,,,9/29/2017 0:00,,11/19/2017 0:00,5/10/2018 0:00,,,1000,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,Here We Go - Cứ Mơ Và  Cứ Đi ,0,simple,,,,,,,,,,
admin,base,Default,simple,"6,20",vh10,0,Seoul Đến V  Yêu ,,,/b/i/bia_seouldenvayeu-1.u5131.d20170620.t135725.8039_1.jpg,/b/i/bia_seouldenvayeu-1.u5131.d20170620.t135725.8039_1.jpg,/b/i/bia_seouldenvayeu-1.u5131.d20170620.t135725.8039_1.jpg,seoul-den-va-yeu,seoul-den-va-yeu.html,No layout updates,Product Info Column,,,,Việt Nam,Use config,Use config,No,120000,110000,100,,Enabled,No,"Catalog, Search",None,c,a,,,9/29/2017 0:00,,9/29/2017 0:00,5/10/2017 0:00,,,1000,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,Seoul Đến V  Yêu ,0,simple,,,,,,,,,,
admin,,,,,vh10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/b/i/bia_seouldenvayeu-1.u5131.d20170620.t135725.8039.jpg,,1,0,
admin,,,,,vh10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/b/i/bia_seouldenvayeu-1.u5131.d20170620.t135725.8039_2.jpg,,3,0,
admin,base,Default,simple,"6,20",vh11,0,Lên Đường Với Trái Tim Trần Trụi - Tôi Là  Một Con Lừa ,,,/9/7/972110_10151666487229085_1359637626_n_1.jpg,/9/7/972110_10151666487229085_1359637626_n_1.jpg,/9/7/972110_10151666487229085_1359637626_n_1.jpg,len-duong-voi,len-duong-voi.html,No layout updates,Product Info Column,,,,Việt Nam,Use config,Use config,No,120000,110000,100,,Enabled,No,"Catalog, Search",None," Tập bút ký Tôi là một con lừa của Nguyễn Phương Mai lại là câu chuyện của một người phụ nữ hiện đại ưa xê dịch, với mong muốn lấp đầy mình bằng những điều mới mẻ của thế giới, đồng thời khám phá chính bản thân mình.

Phương Mai viết văn từ lúc học lớp 10 và là cây bút đóng góp cho báo Hoa Học Trò những số đầu tiên. Năm 17 tuổi, Phương Mai ra tập truyện ngắn đầu tay có tên Đối diện. Hai năm sau khi tốt nghiệp Cao đẳng Sư phạm Hà Nội, Phương Mai trở thành thư ký tòa soạn báo Hoa Học Trò ở tuổi 24.

Nhưng chị sớm từ bỏ vị trí hấp dẫn đó để đi du học Hà Lan, giành học vị Thạc sĩ khoa học ngành Thiết kế giáo dục và Tiến sĩ ngành Giao tiếp đa văn hóa. Từ đó đến nay, Phương Mai là giảng viên tại khoa Kinh tế, Đại học Amsterdam, Hà Lan. Muốn làm ""một hòn đá lăn không bám rêu"", Phương Mai đã đặt chân đến gần 80 quốc gia trên thế giới.

Nguyễn Phương Mai đã tuyên ngôn như vậy trong Tôi là một con lừa - cuốn sách đầu tiên trong xê ri Lên đường với trái tim trần trụi của chị. Tại sao lại là một con lừa? Bởi vì ""Thân lừa ưa nặng"". Con lừa Nguyễn Phương Mai đã khước từ cuộc sống êm ái theo quan niệm của chúng ta - có nhà lầu, xe hơi, có chồng con và một công việc ổn định - để miệt mài lao mình vào những chuyến đi. Phương Mai đã đặt chân đến gần 80 quốc gia trên thế giới, đã chiêm ngưỡng những cảnh tượng thiên nhiên tráng lệ nhất, đã thăm viếng những kỳ quan vĩ đại nhất do bàn tay con người làm nên, đã thử sức với những trò mạo hiểm mà chỉ nghĩ đến thôi cũng khiến nổi da gà. ""Thành tích"" đi phượt, đi bụi của Phương Mai có thể làm ghen tị bất cứ một ""phượt thủ"" dày dạn nào.

Nhưng nếu chỉ có vậy thì Phương Mai khác gì với những người trẻ thích xê dịch hiện nay, mà trong đó có nhiều người đi phượt theo mốt, đi để thể hiện, đi để lấy thành tích, đi để lấy địa điểm? Việc ""ta đã từng đến nơi đây"" có thể có một ý nghĩa nhất định. Nhưng điều quan trọng hơn là ta đã nghĩ gì, cảm gì, ngộ ra điều gì, tâm hồn ta đã thay đổi như thế nào, và từ đó hành động của ta chuyển biến ra sao. Phương Mai lên đường để hiểu ra rằng những định kiến đã khiến chúng ta sai lệch, thậm chí ngu ngốc, để thấy sự lố bịch của con người trước tự nhiên vĩ đại, để thấy sự nguy hiểm của tâm lý đám đông, hay để nhận ra vẻ đẹp cuộc sống ở khắp mọi nơi.

Cô dịch chuyển cũng để chiêm nghiệm về danh tính bản thân - về mẫu hình mà mình muốn trở thành và mẫu hình xã hội muốn mình trở thành; để dò xét sức mạnh của mình và phát hiện ra chế ngự được nỗi sợ hãi của bản thân mới chính là điều khó khăn nhất. Tất cả những trải nghiệm ấy đã khiến Phương Mai thay đổi cách hành xử trong cuộc sống theo hướng tích cực hơn, trong đó có việc đem những câu chuyện còn lấm lem bụi đường nhưng đầy sức thuyết phục tới các sinh viên từ khắp năm châu theo học bộ môn Giao tiếp đa văn hóa mà cô giảng dạy tại Đại học Amsterdam, Hà Lan.

Trong xã hội Việt Nam, dường như những mệnh đề phụ nữ và tự do, độc thân và hạnh phúc được coi là trái ngược nhau, khó có thể sóng đôi. Bằng cách sống của mình, Phương Mai đã chứng minh điều ngược lại. Phương Mai là một trong những điển hình của người phụ nữ hiện đại: độc thân, thành đạt, tự do, tự tin và hạnh phúc. (less)", by Nguyễn Phương Mai ,,,9/29/2017 0:00,,9/29/2017 0:00,5/10/2017 0:00,,,1000,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,Lên Đường Với Trái Tim Trần Trụi - Tôi Là  Một Con Lừa ,0,simple,,,,,,,,,,
admin,base,Default,simple,"6,20",vh12,0,Những Ngày Ở Châu Âu ,,,/a/n/anh-bia-1-chau-au.u5387.d20170714.t090343.593024_1.jpg,/a/n/anh-bia-1-chau-au.u5387.d20170714.t090343.593024_1.jpg,/a/n/anh-bia-1-chau-au.u5387.d20170714.t090343.593024_1.jpg,nhung-ngay-o-chau-au,nhung-ngay-o-chau-au.html,No layout updates,Product Info Column,,,,Việt Nam,Use config,Use config,No,120000,110000,100,,Enabled,No,"Catalog, Search",None,"

Điều đáng sợ nhất của tuổi trẻ không phải là thất tình, thất nghiệp mà đáng sợ nhất là uể oải trong một vòng luẩn quẩn buồn tẻ và rồi ngày ngày thất vọng về bản thân.

Bởi thế đôi lúc trong đời bạn thức dậy, nhìn qua ô cửa sổ rồi đột nhiên muốn biến thành một cánh chim tự do bay đến những chân trời mới

Ước rằng bạn đang ở 1 nơi xa với những điều chưa bao giờ chạm tới.

Những ngày như vậy, nếu không thể xách ba lô lên và đi đâu đó, thì hãy ngồi xuống cùng một tách trà và đọc cuốn du kí tràn đầy năng lượng Những Ngày Ở Châu Âu

Cuốn sách vừa là một cuốn du kí vừa là ngập tràn cảm hứng sống. Vừa thôi thúc bạn phấn đầu để một ngày: Châu Âu – Những điều đẹp đẽ kia đều nằm trong tay bạn.

Cả Châu Âu rộng lớn sẽ thu bé lại vừa bằng một cuốn sách. Tuy bé mà sức hấp dẫn vô biên

Cho đến cuối cùng thì việc nỗ lực kiếm tiền âu cũng chỉ là để bản thân có thể hưởng thụ cuộc sống một cách tốt nhất. Vậy thì tại sao bạn không thử khiến mình thấy thoải mái hơn nhờ những điều khác biệt trong cuộc sống này?

Có phải vì bạn chưa đủ tự tin, chưa đủ dũng cảm để tự bước ra ngoài kia khám phá những chân trời mới?

Vậy thì Những Ngày Ở Châu Âu sẽ giúp bạn thêm sức mạnh để vươn tay chạm vào những điều mới mẻ và thú vị. Bởi trong cuốn sách này là hàng ngàn điều kỳ thú mà bất cứ ai đọc được cũng sẽ khao khát một lần trong đời này được tận mắt chứng kiến, tận tâm trải nghiệm.

Suy cho cùng, người hạnh phúc nhất không phải là người sở hữu nhiều vật chất, tiền bạc. Người hạnh phúc nhất là người tuy chẳng có nhiều thứ trong tay nhưng lại có trong ký ức và cuộc đời mình những phong phú về trải nghiệm.

Hãy đi để biết rằng cuộc đời này còn nhiều lắm những thứ đáng giá hơn giá trị vật chất và đi để cảm thấy rằng nhỏ bé nhưng chưa bao giờ tầm thường !
","Tác giả: Vũ Minh Đức

Thể loại: Sách du lịch

Số trang: 256

Khổ: 14 x 20.5cm

Giá bìa: 86.000

Đối tác liên kết: NXB Thế Giới",,,9/29/2017 0:00,,9/29/2017 0:00,5/10/2017 0:00,,,1000,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,Những Ngày Ở Châu Âu ,0,simple,,,,,,,,,,
admin,base,Default,simple,"6,20",vh13,0,Nguồn Gốc Tên Gọi Các Nước Trên Thế Giới,,,/n/g/nguon-goc-ten-goi-cac-nuoc_1.jpg,/n/g/nguon-goc-ten-goi-cac-nuoc_1.jpg,/n/g/nguon-goc-ten-goi-cac-nuoc_1.jpg,nguon-goc-ten-goi-cac-nuoc-tren-the-gioi,nguon-goc-ten-goi-cac-nuoc-tren-the-gioi.html,No layout updates,Product Info Column,,,,Việt Nam,Use config,Use config,No,120000,110000,100,,Enabled,No,"Catalog, Search",None,"Một quốc gia, một dân tộc luôn ẩn chứa rất nhiều mã số thuộc nhiều lĩnh vực trên suốt quá trình lập quốc đến tận hôm nay.
Muốn nghiên cứu, tìm hiểu sau và đầy đủ về quốc gia dân tộc đó, chắc chắn chiếc chìa khoá giải mã đầu tiên hân hạnh được trao cho quý độc giả đang nằm trong nội dung cuốn sách này.
Đây là mộtcông trình biên soạn công phu được tổng hợp tất cả các thông tin trên của hơn 190 nước từ những nguồn tư liệu quý, được cập nhật, có giá trị. Hy vọng nội dung sách sẽ cung cấp cho quý độc giả những thông tin bổ ích trong việc tìm hiểu về các dân tộc anh em trên thế giới....","Tác giả: Vũ Hải, Nguyễn Thuận Ánh, Nguyễn Kim Dân, Nguyễn Hống Trang
Nhà xuất bản: Nxb Văn hóa Thông tin
Nhà phát hành: Văn Lang",,,9/29/2017 0:00,,9/29/2017 0:00,5/10/2017 0:00,,,1000,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,Nguồn Gốc Tên Gọi Các Nước Trên Thế Giới,0,simple,,,,,,,,,,
admin,base,Default,simple,"6,18",vh14,0,Nhân Tố Enzyme - Phương Thức Sống Lành Mạnh,,,/b/i/bia_nhan-to-enzyme_full-01.u2487.d20161109.t135733.444761.jpg,/b/i/bia_nhan-to-enzyme_full-01.u2487.d20161109.t135733.444761.jpg,/b/i/bia_nhan-to-enzyme_full-01.u2487.d20161109.t135733.444761.jpg,nhan-to-enzyme-phuong-thuc-song-lanh-manh,nhan-to-enzyme-phuong-thuc-song-lanh-manh.html,No layout updates,Product Info Column,,,,Việt Nam,Use config,Use config,No,120000,110000,100,,Enabled,No,"Catalog, Search",None,"
Nhân Tố Enzyme

Từ kết quả lâm sàng khi tiến hành kiểm tra dạ dày của hơn 300.000 người, bác sĩ Hiromi Shinya đã rút ra kết luận: “Người có sức khỏe tốt là người có dạ dày đẹp, ngược lại, người có sức khỏe kém là người có dạ dày không đẹp.”

Trong cuốn sách này, Hiromi Shinya sẽ giới thiệu với các bạn về phương pháp sống lâu và khỏe mạnh mà ông đã dày công nghiên cứu cùng với sự trợ giúp của đông đảo các bệnh nhân của ông.

Vậy, làm thế nào để có thể sống lâu và khỏe mạnh? Nếu nói ngắn gọn trong một câu thôi thì đó là sống mà không tiêu tốn hết “enzyme diệu kỳ”.

Có lẽ sẽ có nhiều người thắc mắc về cụm từ “enzyme diệu kỳ”. Nói một cách đơn giản, “enzyme diệu kỳ” là enzyme nguyên mẫu của hơn 5.000 loại enzyme trong cơ thể, đảm nhiệm các hoạt động duy trì sự sống của con người.  Các ezyme cần thiết này hình thành ngay trong tế bào của cơ thể sống và chúng ta còn có thể tự tổng hợp enzyme qua các bữa ăn hàng ngày.

Vậy điều khiến chúng ta tiêu tốn enzyme diệu kỳ, làm thế nào để để bổ sung enzyme diệu kỳ hãy cùng tìm hiểu trong cuốn sách Nhân tố Ezyme này nhé.
",a,,,9/29/2017 0:00,,9/29/2017 0:00,5/10/2017 0:00,,,1000,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,Nhân Tố Enzyme - Phương Thức Sống Lành Mạnh,0,simple,,,,,,,,,,
admin,base,Default,simple,"6,18",vh15,0,Minh Triết Trong Ăn Uống Của Phương Đông,,,/m/i/minhtriettronganuong1.u547.d20161006.t144633.531556.jpg,/m/i/minhtriettronganuong1.u547.d20161006.t144633.531556.jpg,/m/i/minhtriettronganuong1.u547.d20161006.t144633.531556.jpg,minh-triet-trong-an-uong-cua-phuong-dong,minh-triet-trong-an-uong-cua-phuong-dong.html,No layout updates,Product Info Column,,,,Việt Nam,Use config,Use config,No,120000,110000,100,,Enabled,No,"Catalog, Search",None,"Cơ thể được xây đắp bởi đồ ăn thức uống hàng ngày, nguồn năng lượng cho chúng ta hoạt động cũng từ đó. Vì vậy, hiểu biết Minh triết trong Ăn uống của phương Đông là điều vô cùng cần thiết. Tác giả Ngô Đức Vượng từ lâu đã quan tâm tới vấn đề này. Ông đã ăn chay trường, ăn gạo lứt muối vừng, nhịn ăn chữa bệnh cho chính mình và giúp cho nhiều người thực hành tự chữa bệnh, dưỡng sinh, nâng cao sức khỏe, thu nhiều kết quả tốt đẹp từ nhiều năm nay. Với thiện chí đem lại sức khỏe và trị bệnh không dùng thuốc, ít tốn kém, dễ thực hành… cho cộng đồng, tác giả đã viết cuốn sách này, nhằm cống hiến cho bạn đọc những lời khuyên quý giá và đáp ứng những nhu cầu cần thiết cho độc giả.

Là một nhà khoa học chân chính, lương y giàu kinh nghiệm, đã từng tự chữa cho mình mọi bệnh từ cảm cúm đến ung thư, nên tác phẩm của ông đáp ứng được nhiều yêu cầu của bạn đọc. Cung cấp kiến thức tổng quát, tư duy thông thái, giúp người đọc có tầm nhìn và sự đánh giá vấn đề sức khỏe một cách sáng suốt, cùng với những kinh nghiệm thực tiễn giúp cho việc áp dụng vào cuộc sống dễ dàng hơn. Chính vì vậy Minh triết trong Ăn uống của phương Đông của ông là một đóng góp lớn, có giá trị trong lĩnh vực nâng cao sức khỏe và dân trí cho mọi người.

Với lần tái bản này, cuốn sách có nhiều thay đổi về nội dung cũng như hình thức, nhằm hoàn thiện và đáp ứng phần nào nhu cầu của bạn đọc và chú ý nhấn mạnh vai trò của ăn uống đối với sức khỏe thể chất, tinh thần của mọi người.",a,,,9/29/2017 0:00,,9/29/2017 0:00,5/10/2017 0:00,,,1000,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,Minh Triết Trong Ăn Uống Của Phương Đông,0,simple,,,,,,,,,,
admin,base,Default,simple,"6,18",vh16,0,Những Nhà Khám Phá - Lịch Sử Tri Kiến Vạn Vật Và Con Người,,,/n/h/nhung_nha_kham_pha_lich_su_.....u335.d20160712.t113654.jpg,/n/h/nhung_nha_kham_pha_lich_su_.....u335.d20160712.t113654.jpg,/n/h/nhung_nha_kham_pha_lich_su_.....u335.d20160712.t113654.jpg,nhung-nha-kham-pha-lich-su-tri-kien-van-vat-va-con-nguoi,nhung-nha-kham-pha-lich-su-tri-kien-van-vat-va-con-nguoi.html,No layout updates,Product Info Column,,,,Việt Nam,Use config,Use config,No,120000,110000,100,,Enabled,No,"Catalog, Search",None,"Được coi như cuốn sách lớn nhất của một trong những sử gia lớn nhất thời hiện đại, Những nhà khám phá là một tập khảo luận đồ sộ và bao quát về cách thức nhân loại đã khám phá thế giới, dù còn dang dở (bởi như Einstein đã từng nói, “Cái bí ẩn vĩnh hằng của thế giới là tính khả tri”). Boorstin chứng tỏ mình là một nghệ sĩ bậc thầy khi kết hợp những mảnh tư liệu lớn trong kho tàng lịch sử tri thức thành những cấu trúc trật tự và lô gích, theo một mạch văn sống động, hé mở sự vận động tiệm tiến của tri thức qua truyện kể về những cá nhân kiệt xuất đã từng vạch lối mở đường, bằng niềm tin, sự cẩn trọng cùng ý chí và quyết tâm sắt đá, tiến tới khai phá “miền đất lạ”, làm nên hiểu biết của chúng ta về sự phát triển của vũ trụ trong gần hai thiên niên kỷ qua, truy nguyên từ Ptolemy qua Copernicus và Newton tới Einstein, giúp ta nhìn thấu thời đại Khám phá vĩ đại, Tự nhiên muôn màu và hơn thế nữa... 
 
Là cuốn mở đầu cho tác phẩm bộ ba lịch sử thế giới bao gồm cả The Creators (Những nhà sáng tạo) và The Seekers (Những người tìm kiếm), nhưng Những nhà khám phá được coi như một kiệt tác độc lập. Một tác phẩm nổi bật, vượt trội, khai mở cho người tò mò muốn biết thế giới đã được khám phá như thế nào, một trong những bách khoa thư lịch sử xuất sắc nhất khó lòng tìm được ở bất cứ nơi đâu khác.
